SHIPMENT_ID,SHIPMENT_LINE_ID,PO_ID,SUPPLIER_ID,WAREHOUSE_ID,ITEM_ID,SHIPMENT_DATE,EXPECTED_ARRIVAL_DATE,ACTUAL_ARRIVAL_DATE,QUANTITY_SHIPPED,QUANTITY_DAMAGED,CARRIER,TRACKING_NUMBER,SHIPMENT_STATUS,FREIGHT_COST_USD
SHP001654,SHPL001654,PO018683,SUP027,WH006,ITM0017,,2024-03-15,2024-04-01,4,0,BlueDart,TRK8644198,DELIVERED,2470.18
SHP002633,SHPL002633,PO017028,SUP011,WH007,ITM0126,2024-05-02,2024-05-04,2024-05-04,188,1,DHL,TRK7645332,RETURNED,3737.85
SHP000087,SHPL000087,PO004222,SUP001,WH007,ITM0023,2023-10-05,2023-10-15,2023-10-17,122,7,FedEx,TRK3539278,DELIVERED,4713.87
SHP001450,SHPL001450,PO018025,SUP018,WH010,ITM0061,2024-12-14,2024-12-25,2025-01-06,11,1,,TRK7718800,LOST,1071.67
SHP002645,SHPL002645,PO012363,SUP019,WH018,ITM0108,2024-05-26,2024-06-16,2024-06-23,113,9,DHL,TRK4433663,IN_TRANSIT,3178.25
SHP004749,SHPL004749,PO001726,SUP013,WH019,ITM0089,2023-06-26,2023-06-27,2023-07-23,155,8,FedEx,TRK4431778,DELIVERED,3827.11
SHP000461,SHPL000461,PO019081,SUP006,WH003,ITM0039,2022-08-21,2022-09-06,2022-09-19,123,9,FedEx,TRK3023669,RETURNED,INVALID
SHP001944,SHPL001944,PO004502,SUP039,WH016,ITM0035,2022-08-23,2022-08-26,2022-09-17,94,5,UPS,TRK3957108,DELIVERED,2276.8
SHP004452,SHPL004452,PO014144,SUP026,WH001,ITM0071,2024-11-13,2024-11-27,2024-11-24,17,0,DHL,,,4142.74
SHP004767,SHPL004767,PO016721,SUP020,WH017,ITM0030,2023-09-12,2023-10-06,2023-09-24,32,2,BlueDart,TRK4725088,LOST,4366.2
SHP004583,SHPL004583,PO006942,SUP014,WH016,ITM0083,2024-01-18,2024-01-29,2024-01-28,90,6,DHL,TRK5705205,DELAYED,4240.17
SHP001091,SHPL001091,PO010788,SUP016,WH020,ITM0095,2024-08-31,2024-09-15,2024-09-14,145,8,BlueDart,TRK6914356,DELAYED,4070.07
SHP003338,SHPL003338,PO012979,SUP016,WH012,ITM0083,2024-10-17,2024-11-09,2024-10-29,113,5,DHL,TRK5076397,INVALID,311.96
SHP002978,SHPL002978,PO014115,SUP032,WH014,ITM0074,2024-08-26,2024-09-16,2024-09-12,4,0,UPS,TRK6522898,RETURNED,2875.46
SHP002595,SHPL002595,PO012849,SUP017,WH020,ITM0068,2022-07-13,2022-07-16,2022-07-30,114,8,Aramex,TRK9621485,,2674.71
SHP004029,SHPL004029,PO013833,SUP038,WH016,ITM0125,2023-08-14,2023-08-19,2023-08-15,17,1,UPS,TRK1551774,RETURNED,3075.06
SHP002222,SHPL002222,PO002448,SUP029,WH010,ITM0078,2024-07-25,2024-07-29,2024-07-28,42,3,DHL,TRK3520268,IN_TRANSIT,INVALID
SHP003799,SHPL003799,PO013454,SUP013,WH002,ITM0050,2024-09-17,2024-10-11,2024-09-27,154,12,FedEx,TRK8911514,IN_TRANSIT,4450.63
SHP001973,SHPL001973,PO008139,SUP048,WH020,ITM0007,2023-12-17,2023-12-30,2024-01-08,43,1,UPS,TRK4886273,IN_TRANSIT,4564.77
SHP002730,SHPL002730,PO000502,SUP001,WH007,ITM0025,2022-04-12,2022-04-18,2022-05-01,78,0,BlueDart,TRK8186424,DELIVERED,4210.77
SHP000518,SHPL000518,PO001421,SUP026,WH016,ITM0113,2024-11-26,2024-12-12,2024-12-17,120,10,BlueDart,TRK7068477,LOST,658.0
SHP003216,SHPL003216,PO013215,SUP041,WH008,ITM0090,2023-10-12,2023-11-05,2023-11-04,165,16,DHL,TRK1790112,DELAYED,359.66
SHP001790,SHPL001790,PO018083,SUP033,WH001,ITM0071,2024-10-02,2024-10-25,2024-11-01,189,0,FedEx,TRK6838463,IN_TRANSIT,1068.47
SHP003030,SHPL003030,PO014554,SUP046,WH015,ITM0074,2024-08-09,2024-08-13,2024-08-23,6,0,,TRK2552711,RETURNED,4982.54
SHP002088,SHPL002088,PO018223,SUP015,WH009,ITM0068,2024-09-10,2024-09-11,2024-10-09,50,2,Aramex,TRK7199260,RETURNED,2607.9
SHP002706,SHPL002706,PO011438,SUP025,WH010,ITM0073,2023-10-22,2023-11-12,2023-10-25,92,7,Aramex,TRK8680662,LOST,2061.21
SHP002315,SHPL002315,PO002678,SUP013,WH008,ITM0150,2023-03-08,2023-03-28,2023-04-02,40,4,DHL,TRK1231937,DELAYED,581.55
SHP002506,SHPL002506,PO015966,SUP036,WH008,ITM0017,2022-02-28,2022-03-06,2022-03-16,21,2,Aramex,TRK2589173,DELIVERED,4047.49
SHP003251,SHPL003251,PO017890,SUP033,WH009,ITM0063,2023-08-02,2023-08-09,2023-08-24,192,1,UPS,TRK9649159,RETURNED,3511.62
SHP002599,SHPL002599,PO001375,SUP014,WH010,ITM0150,2022-12-26,2023-01-20,2023-01-20,53,4,Aramex,TRK5955118,IN_TRANSIT,4225.31
SHP004744,SHPL004744,PO007392,SUP039,WH013,ITM0116,2022-01-03,2022-01-22,2022-01-15,85,5,UPS,TRK7927160,DELAYED,1753.98
SHP003893,SHPL003893,PO001255,SUP027,WH011,ITM0117,2023-03-08,2023-03-31,2023-03-28,145,9,BlueDart,TRK1354350,RETURNED,2621.58
SHP001465,SHPL001465,PO018937,SUP049,WH006,ITM0089,2023-07-25,2023-08-10,2023-08-13,12,0,UPS,TRK5064409,LOST,2546.97
SHP001648,SHPL001648,PO003794,SUP001,WH006,ITM0013,2022-07-29,2022-08-09,2022-08-26,88,0,INVALID,TRK5787153,DELAYED,4537.06
SHP000042,SHPL000042,PO010590,SUP043,WH008,ITM0150,2024-01-25,2024-02-17,2024-02-19,8,0,Aramex,TRK3828075,IN_TRANSIT,2025.7
SHP004913,SHPL004913,PO009838,SUP026,WH012,ITM0018,2023-01-03,2023-01-22,2023-01-26,149,13,DHL,TRK8451862,RETURNED,349.61
SHP002192,SHPL002192,PO013024,SUP016,WH006,ITM0112,2023-04-19,2023-05-06,2023-05-09,145,5,FedEx,INVALID,LOST,3297.32
SHP001578,SHPL001578,PO019175,SUP031,WH004,ITM0008,2022-09-02,2022-09-13,2022-09-06,82,6,,TRK6955333,IN_TRANSIT,3844.46
SHP000898,SHPL000898,PO017962,SUP026,WH008,ITM0039,2024-12-02,2024-12-07,2024-12-12,77,4,BlueDart,TRK9250465,IN_TRANSIT,4643.62
SHP003975,SHPL003975,PO002382,SUP012,WH009,ITM0065,2024-12-08,2024-12-25,2024-12-11,161,0,DHL,TRK5279349,LOST,1738.73
SHP002871,SHPL002871,PO013944,SUP047,WH013,ITM0150,,2022-04-07,2022-04-22,50,3,FedEx,TRK7844560,LOST,1107.09
SHP000063,SHPL000063,PO011702,SUP015,WH015,ITM0130,2024-04-16,2024-04-27,2024-05-11,33,0,,TRK5515428,DELAYED,4425.29
SHP000459,SHPL000459,PO013742,SUP016,WH007,ITM0131,2023-12-07,2023-12-25,2023-12-16,94,8,BlueDart,TRK4485307,IN_TRANSIT,INVALID
SHP000420,SHPL000420,PO012373,SUP026,WH005,ITM0131,2023-07-04,2023-07-26,2023-07-26,47,2,FedEx,TRK1046198,DELIVERED,2824.33
SHP004817,SHPL004817,PO014954,SUP028,WH007,ITM0014,2023-06-21,2023-07-04,2023-07-21,95,7,BlueDart,TRK2867469,DELIVERED,4049.07
SHP004333,SHPL004333,PO012752,SUP030,WH004,ITM0149,2022-05-25,2022-06-16,2022-05-31,46,4,BlueDart,TRK6605984,LOST,210.43
SHP002968,SHPL002968,PO011515,SUP003,WH020,ITM0057,2023-04-03,2023-04-28,2023-04-10,61,5,UPS,TRK9299440,DELIVERED,
SHP002573,SHPL002573,PO011412,SUP028,WH006,ITM0117,2023-05-11,2023-05-24,2023-05-14,176,5,BlueDart,TRK6213556,RETURNED,4474.72
SHP001813,SHPL001813,PO018834,SUP045,WH007,ITM0074,2024-01-19,2024-01-25,2024-02-13,128,1,Aramex,TRK9348445,DELIVERED,
SHP000553,SHPL000553,PO015904,SUP035,WH020,ITM0140,2024-03-23,2024-04-16,2024-04-13,84,8,FedEx,TRK3898802,LOST,1221.32
SHP000581,SHPL000581,PO006149,SUP043,WH006,ITM0036,2023-07-27,2023-08-05,2023-08-09,197,13,,TRK4220171,LOST,4726.14
SHP002759,SHPL002759,PO007255,SUP006,WH006,ITM0087,2022-12-14,2023-01-03,2022-12-28,102,0,FedEx,TRK1443655,RETURNED,698.14
SHP002469,SHPL002469,PO007617,SUP037,WH010,ITM0102,2024-10-17,2024-10-30,2024-10-25,26,0,FedEx,TRK1848370,IN_TRANSIT,769.58
SHP001051,SHPL001051,PO013897,SUP017,WH006,ITM0048,2023-01-05,2023-01-29,2023-01-08,30,0,FedEx,TRK6793050,DELAYED,4368.34
SHP004297,SHPL004297,PO002544,SUP025,WH018,ITM0073,2023-03-26,2023-04-09,2023-04-04,173,13,Aramex,TRK5933328,RETURNED,4813.82
SHP002671,SHPL002671,PO008416,SUP004,WH016,ITM0130,2024-03-24,2024-03-26,2024-03-29,83,6,UPS,TRK7910251,RETURNED,1300.45
SHP000533,SHPL000533,PO016390,SUP018,WH003,ITM0035,2023-08-09,2023-08-24,2023-09-08,173,17,DHL,TRK5082045,IN_TRANSIT,2557.09
SHP003410,SHPL003410,PO012064,SUP043,WH008,ITM0118,2024-10-03,2024-10-10,2024-10-04,170,4,UPS,TRK8315021,DELIVERED,3241.42
SHP003730,SHPL003730,PO013376,SUP035,WH010,ITM0072,2023-01-20,2023-02-01,2023-01-26,127,3,Aramex,TRK8971030,RETURNED,4495.42
SHP002957,SHPL002957,PO012142,SUP044,WH004,ITM0061,2022-02-16,2022-03-05,2022-03-02,125,11,DHL,TRK2094992,LOST,2893.56
SHP002880,SHPL002880,PO000947,SUP041,WH009,ITM0137,2024-09-23,2024-10-15,2024-10-13,16,0,DHL,TRK5162670,DELIVERED,2768.52
SHP001066,SHPL001066,PO011601,SUP007,WH013,ITM0141,2024-12-17,2024-12-26,2024-12-22,25,0,Aramex,TRK4242674,DELAYED,1978.7
SHP004912,SHPL004912,PO004651,SUP031,WH005,ITM0119,2024-10-28,2024-10-29,2024-11-12,167,16,Aramex,TRK5480353,DELAYED,3564.65
SHP000242,SHPL000242,PO010095,SUP039,WH006,ITM0013,2023-09-18,2023-09-30,2023-10-05,161,10,Aramex,TRK9994913,DELAYED,4924.2
SHP004204,SHPL004204,PO007758,SUP030,WH010,ITM0140,2022-06-08,2022-06-12,2022-07-05,111,8,UPS,TRK4934777,DELIVERED,3932.06
SHP002559,SHPL002559,PO005138,SUP010,WH013,ITM0049,2024-08-09,2024-08-24,2024-09-02,91,2,UPS,TRK3211115,LOST,4261.85
SHP000348,SHPL000348,PO005663,SUP045,WH015,ITM0055,2022-08-25,2022-09-10,2022-09-19,103,1,,TRK7011402,,1439.1
SHP001580,SHPL001580,PO019156,SUP033,WH012,ITM0041,2022-09-21,2022-10-16,2022-09-27,127,12,DHL,TRK6774447,DELIVERED,1975.66
SHP001689,SHPL001689,PO011550,SUP005,WH007,ITM0117,2022-08-12,2022-09-02,2022-08-30,16,0,DHL,TRK3198836,RETURNED,459.25
SHP001293,SHPL001293,PO019856,SUP030,WH006,ITM0087,2023-12-20,2023-12-24,2024-01-19,127,9,BlueDart,TRK9233400,DELIVERED,2852.35
SHP003579,SHPL003579,PO002794,SUP038,WH006,ITM0020,2023-01-21,2023-01-26,2023-01-29,195,5,BlueDart,TRK2760181,LOST,2686.35
SHP000184,SHPL000184,PO003165,SUP030,WH015,ITM0052,2024-10-05,2024-10-24,2024-10-18,177,2,UPS,TRK3915783,LOST,4129.72
SHP000814,SHPL000814,PO002821,SUP006,WH013,ITM0126,2022-05-14,2022-05-20,2022-06-11,109,1,FedEx,,IN_TRANSIT,2254.88
SHP001170,SHPL001170,PO005898,SUP005,WH017,ITM0146,2024-04-01,2024-04-21,2024-04-07,28,2,DHL,TRK6589096,IN_TRANSIT,245.99
SHP001801,SHPL001801,PO005021,SUP040,WH004,ITM0048,2023-02-20,2023-03-12,2023-03-18,150,15,FedEx,TRK9125393,IN_TRANSIT,1823.29
SHP000556_DUP,SHPL000556_DUP,PO009977,SUP037,WH006,ITM0066,2023-02-09,2023-02-26,2023-03-01,70,0,,TRK8605074,RETURNED,1373.69
SHP000180,SHPL000180,PO012995,SUP027,WH017,ITM0090,2023-08-10,2023-08-17,2023-09-03,62,5,UPS,TRK6197198,,3910.8
SHP003394,SHPL003394,PO007923,SUP016,WH001,ITM0148,2023-09-27,2023-10-07,2023-09-29,191,10,UPS,TRK4581775,RETURNED,2402.77
SHP001191,SHPL001191,PO011442,SUP024,WH002,ITM0121,2023-07-07,2023-07-31,2023-07-21,61,5,Aramex,TRK8760544,IN_TRANSIT,543.38
SHP003844,SHPL003844,PO003617,SUP016,WH020,ITM0103,2022-03-11,2022-03-31,2022-03-25,189,16,BlueDart,TRK6154023,LOST,656.23
SHP000010,SHPL000010,PO000941,SUP024,WH006,ITM0096,INVALID,2023-12-10,2023-12-23,72,2,BlueDart,TRK3887309,,1070.88
SHP002140,SHPL002140,PO012325,SUP016,WH019,ITM0060,2024-03-27,2024-04-19,2024-04-06,178,10,Aramex,TRK7917716,DELIVERED,1552.08
SHP004382,SHPL004382,PO015317,SUP017,WH020,ITM0001,2024-01-31,2024-02-17,2024-02-21,122,8,UPS,TRK7724335,LOST,2665.05
SHP001850,SHPL001850,PO002727,SUP028,WH013,ITM0027,2022-09-04,2022-09-12,2022-09-26,149,8,BlueDart,TRK3374368,DELAYED,2920.0
SHP000461_DUP,SHPL000461_DUP,PO019081,SUP006,WH003,ITM0039,2022-08-21,2022-09-06,2022-09-19,123,9,FedEx,TRK3023669,RETURNED,INVALID
SHP003070,SHPL003070,PO010388,SUP008,WH006,ITM0132,2024-04-07,2024-04-25,2024-04-13,199,11,Aramex,TRK9965775,RETURNED,2829.52
SHP002666,SHPL002666,PO012452,SUP017,WH009,ITM0077,2023-08-27,2023-09-03,2023-08-28,97,1,FedEx,TRK4975141,RETURNED,2725.18
SHP004717,SHPL004717,PO003054,SUP004,WH015,ITM0107,2022-05-21,2022-06-10,2022-06-07,183,15,UPS,TRK4170916,DELAYED,4882.67
SHP002909,SHPL002909,PO009208,SUP015,WH009,ITM0094,2022-08-29,2022-09-12,2022-09-14,24,1,BlueDart,TRK3511489,DELIVERED,810.76
SHP000609,SHPL000609,PO008240,SUP034,WH003,ITM0134,2023-08-30,2023-09-18,2023-09-04,183,13,UPS,TRK6841284,RETURNED,389.39
SHP004042,SHPL004042,PO019158,SUP006,WH006,ITM0079,2023-12-15,2024-01-05,2023-12-17,86,1,DHL,TRK4226099,IN_TRANSIT,1539.52
SHP004242,SHPL004242,PO004174,SUP034,WH006,ITM0035,2023-12-01,2023-12-18,2023-12-31,147,10,BlueDart,TRK2264565,RETURNED,1549.71
SHP002586,SHPL002586,PO012794,SUP020,WH005,ITM0036,2022-09-02,2022-09-23,2022-09-05,133,9,FedEx,TRK5121893,DELAYED,102.59
SHP001019,SHPL001019,PO008277,SUP037,WH014,ITM0063,2024-10-07,2024-10-11,2024-10-15,31,1,,TRK7576460,LOST,377.79
SHP000224_DUP,SHPL000224_DUP,PO004236,SUP016,WH018,ITM0033,2022-10-13,2022-10-14,2022-10-23,54,2,UPS,TRK5758744,LOST,104.48
SHP001001,SHPL001001,PO011984,SUP001,WH020,ITM0045,2024-07-11,2024-07-20,2024-07-18,102,8,DHL,INVALID,IN_TRANSIT,56.68
SHP004386,SHPL004386,PO017747,SUP040,WH015,ITM0028,2022-01-28,2022-02-11,2022-02-24,75,7,BlueDart,TRK2277529,DELAYED,3780.42
SHP001044,SHPL001044,PO006306,SUP045,WH015,ITM0089,2023-10-20,2023-10-21,2023-11-06,106,8,DHL,TRK8948379,IN_TRANSIT,3419.62
SHP004199,SHPL004199,PO010474,SUP046,WH005,ITM0146,2024-01-26,2024-01-29,2024-02-19,122,9,FedEx,TRK5393920,LOST,4757.13
SHP001495,SHPL001495,PO006525,SUP025,WH002,ITM0021,2022-12-26,2023-01-20,2023-01-17,19,0,UPS,TRK1321724,IN_TRANSIT,4942.86
SHP002136,SHPL002136,PO019900,SUP020,WH018,ITM0009,2023-04-25,2023-05-05,2023-05-05,155,14,DHL,TRK9684039,DELIVERED,4309.76
SHP003702,SHPL003702,PO011629,SUP045,WH013,ITM0011,2024-09-04,2024-09-29,2024-10-01,192,2,FedEx,TRK7177364,DELAYED,1081.59
SHP004473,SHPL004473,PO000019,SUP026,WH014,ITM0110,2024-12-25,2024-12-26,2024-12-30,1,0,Aramex,TRK9255636,DELAYED,2988.84
SHP000263,SHPL000263,PO001644,SUP005,WH009,ITM0060,2024-04-04,2024-04-16,2024-04-05,84,6,BlueDart,TRK9145219,DELIVERED,
SHP001255,SHPL001255,PO004974,SUP048,WH008,ITM0036,2022-07-21,2022-07-28,2022-08-04,98,3,DHL,TRK5286829,DELIVERED,3575.04
SHP004460,SHPL004460,PO009042,SUP047,WH010,ITM0062,2023-10-31,2023-11-04,2023-11-11,91,1,BlueDart,TRK3056909,RETURNED,4113.82
SHP002934,SHPL002934,PO004735,SUP045,WH012,ITM0044,2024-04-26,2024-05-05,2024-04-28,121,7,UPS,TRK1022281,LOST,4748.91
SHP002732,SHPL002732,PO009231,SUP016,WH018,ITM0019,2022-08-02,2022-08-13,2022-08-11,199,1,,TRK2937283,IN_TRANSIT,2539.33
SHP004088,SHPL004088,PO016778,SUP040,WH012,ITM0028,2024-11-13,2024-11-19,2024-12-07,37,2,DHL,TRK1031368,RETURNED,391.2
SHP002881,SHPL002881,PO009590,SUP015,WH012,ITM0130,2023-08-21,2023-09-04,2023-09-15,44,3,BlueDart,TRK9395800,IN_TRANSIT,2888.79
SHP002398,SHPL002398,PO004839,SUP019,WH009,ITM0007,2022-12-05,2022-12-26,2022-12-11,115,0,BlueDart,TRK8685263,LOST,3829.92
SHP002093,SHPL002093,PO004994,SUP044,WH011,ITM0018,2022-11-07,2022-11-29,2022-11-20,81,3,BlueDart,INVALID,INVALID,-1
SHP000279,SHPL000279,PO010671,SUP029,WH003,ITM0128,2023-12-23,2023-12-30,2024-01-05,196,19,BlueDart,TRK1585611,IN_TRANSIT,4722.42
SHP004048,SHPL004048,PO007596,SUP040,WH004,ITM0001,2022-11-15,2022-11-19,2022-11-23,115,10,Aramex,TRK2747719,IN_TRANSIT,4944.09
SHP001199,SHPL001199,PO003173,SUP045,WH020,ITM0022,2024-05-28,2024-06-11,2024-06-13,5,0,Aramex,TRK9023911,RETURNED,1659.22
SHP003000,SHPL003000,PO000104,SUP004,WH004,ITM0040,2022-07-19,2022-07-28,2022-08-15,183,4,DHL,TRK3169045,DELAYED,1586.35
SHP004628,SHPL004628,PO004986,SUP030,WH019,ITM0140,2022-11-24,2022-11-28,2022-12-14,77,1,BlueDart,TRK5088950,DELIVERED,2488.52
SHP004839,SHPL004839,PO009084,SUP032,WH010,ITM0082,2023-05-17,2023-06-01,2023-06-02,64,1,Aramex,TRK6156092,DELAYED,3015.71
SHP004897,SHPL004897,PO010443,SUP041,WH003,ITM0065,2023-11-01,2023-11-23,2023-11-05,71,0,DHL,TRK9428023,LOST,464.81
SHP002587,SHPL002587,PO003338,SUP010,WH013,ITM0042,2023-08-27,2023-09-05,2023-09-18,66,1,FedEx,TRK7552134,,1168.44
SHP004302,SHPL004302,PO008238,SUP010,WH012,ITM0035,2024-04-10,2024-04-12,2024-05-02,198,12,FedEx,TRK1727351,DELIVERED,1708.68
SHP001876,SHPL001876,PO009730,SUP002,WH020,ITM0103,2022-05-14,2022-05-18,2022-06-12,187,9,BlueDart,TRK8096531,DELIVERED,4756.44
SHP003498,SHPL003498,PO017095,SUP039,WH001,ITM0084,2024-10-23,2024-11-08,2024-11-20,122,11,DHL,TRK9330311,DELIVERED,1884.08
SHP001460,SHPL001460,PO014653,SUP007,WH011,ITM0029,2022-04-29,2022-05-13,2022-05-16,173,11,DHL,TRK3664740,IN_TRANSIT,507.01
SHP002971,SHPL002971,PO012120,SUP029,WH010,ITM0065,2024-07-31,2024-08-23,2024-08-23,163,1,FedEx,TRK7236169,IN_TRANSIT,2773.61
SHP002172,SHPL002172,PO000108,SUP004,WH013,ITM0123,2024-09-07,2024-09-21,2024-09-22,72,3,BlueDart,TRK4289320,LOST,3449.25
SHP004101,SHPL004101,PO006248,SUP045,WH015,ITM0049,2022-12-29,2023-01-04,2023-01-25,173,6,FedEx,TRK7125503,LOST,533.21
SHP001136,SHPL001136,PO013408,SUP022,WH004,ITM0039,2024-06-06,2024-06-16,2024-06-24,30,0,UPS,TRK6179439,IN_TRANSIT,4511.06
SHP002348,SHPL002348,PO003264,SUP004,WH004,ITM0083,2023-09-16,2023-10-11,2023-10-10,182,16,UPS,TRK6019400,RETURNED,2302.57
SHP002429,SHPL002429,PO010978,SUP025,WH003,ITM0069,2023-04-03,2023-04-27,2023-04-09,117,8,FedEx,TRK7477184,IN_TRANSIT,1954.51
SHP004958,SHPL004958,PO001133,SUP004,WH011,ITM0125,2022-10-31,2022-11-20,2022-11-01,123,2,UPS,INVALID,RETURNED,2692.85
SHP004296,SHPL004296,PO008889,SUP021,WH014,ITM0105,2024-02-27,2024-03-01,2024-03-22,58,3,Aramex,TRK5975535,IN_TRANSIT,
SHP004168,SHPL004168,PO003794,SUP049,WH018,ITM0112,2024-09-24,2024-10-15,2024-10-15,190,14,BlueDart,TRK5229084,DELIVERED,4201.41
SHP003866,SHPL003866,PO006471,SUP019,WH010,ITM0069,2024-11-21,2024-12-07,2024-11-25,61,6,UPS,TRK9663928,DELIVERED,
SHP004079,SHPL004079,PO016108,SUP017,WH018,ITM0059,2022-07-15,2022-07-28,2022-07-28,22,0,Aramex,TRK6391937,IN_TRANSIT,1546.03
SHP002320,SHPL002320,PO015537,SUP045,WH001,ITM0093,2022-07-19,2022-07-29,2022-08-11,105,8,BlueDart,TRK5992857,DELIVERED,4188.65
SHP002227,SHPL002227,PO012030,SUP025,WH015,ITM0102,2022-03-27,2022-04-14,2022-04-26,121,7,UPS,TRK4663843,LOST,4864.04
SHP004316,SHPL004316,PO011351,SUP036,WH004,ITM0075,2022-04-09,2022-04-30,2022-04-28,125,11,,TRK1253244,LOST,518.63
SHP000591_DUP,SHPL000591_DUP,PO007847,SUP029,WH019,ITM0040,2023-10-29,2023-11-06,2023-11-13,22,1,UPS,TRK3969496,LOST,3832.97
SHP001581,SHPL001581,PO005320,SUP043,WH011,ITM0044,2023-10-02,2023-10-13,2023-10-23,134,10,UPS,TRK3743787,,1453.22
SHP002829,SHPL002829,PO019097,SUP049,WH008,ITM0043,2023-02-04,2023-02-16,2023-02-07,165,1,Aramex,TRK3782472,LOST,2942.68
SHP003944,SHPL003944,PO011116,SUP015,WH018,ITM0144,2024-08-08,2024-08-27,2024-08-17,108,10,DHL,TRK3805952,LOST,3838.11
SHP000589,SHPL000589,PO010570,SUP041,WH006,ITM0030,2023-07-05,2023-07-26,2023-08-03,58,4,UPS,TRK9619487,RETURNED,3675.16
SHP000755,SHPL000755,PO011967,SUP043,WH016,ITM0003,2022-01-11,2022-01-18,2022-02-07,6,0,UPS,TRK9100766,LOST,2378.34
SHP000417,SHPL000417,PO005863,SUP018,WH012,ITM0031,2023-11-22,2023-12-14,2023-12-21,10,1,FedEx,TRK1977235,IN_TRANSIT,4781.17
SHP003052,SHPL003052,PO019322,SUP017,WH001,ITM0111,2023-12-30,2024-01-21,2024-01-28,128,9,FedEx,TRK1524576,LOST,3129.88
SHP004456,SHPL004456,PO016370,SUP013,WH001,ITM0148,2024-04-11,2024-04-26,2024-04-21,131,10,,TRK3236015,IN_TRANSIT,1950.78
SHP001221,SHPL001221,PO004889,SUP035,WH009,ITM0138,2022-11-22,2022-11-25,2022-11-29,26,0,Aramex,TRK4719643,IN_TRANSIT,1779.43
SHP002255,SHPL002255,PO017436,SUP017,WH008,ITM0051,2024-06-17,2024-07-08,2024-06-21,185,16,DHL,TRK5662389,IN_TRANSIT,508.77
SHP003810,SHPL003810,PO004576,SUP043,WH003,ITM0106,2023-09-16,2023-09-24,2023-10-16,162,13,BlueDart,TRK3809223,,1026.71
SHP000687,SHPL000687,PO008337,SUP003,WH008,ITM0059,2023-10-05,2023-10-09,2023-10-09,98,2,FedEx,TRK6321104,RETURNED,3818.14
SHP002313,SHPL002313,PO009406,SUP026,WH006,ITM0106,2024-10-08,2024-10-28,2024-10-20,4,0,UPS,TRK3405967,LOST,109.17
SHP003267,SHPL003267,PO002404,SUP040,WH009,ITM0104,2022-11-01,2022-11-16,2022-11-15,,2,DHL,TRK6080641,RETURNED,4855.43
SHP001842,SHPL001842,PO011848,SUP005,WH005,ITM0136,2023-02-07,2023-02-25,2023-02-19,170,0,DHL,TRK4125953,LOST,1868.12
SHP002964,SHPL002964,PO013097,SUP040,WH015,ITM0018,2022-02-07,2022-02-20,2022-02-28,37,1,Aramex,TRK9506591,DELIVERED,865.44
SHP000202,SHPL000202,PO003062,SUP004,WH004,ITM0076,2023-08-17,2023-09-02,2023-08-22,143,7,Aramex,TRK1205461,LOST,1209.88
SHP001909,SHPL001909,PO002642,SUP041,WH004,ITM0030,2024-02-18,2024-02-20,2024-03-03,-1,0,Aramex,TRK7964660,RETURNED,1156.89
SHP001633,SHPL001633,PO017327,SUP033,WH004,ITM0067,2023-12-07,2023-12-20,2023-12-09,47,1,Aramex,TRK5586942,DELIVERED,567.38
SHP002715,SHPL002715,PO014311,SUP044,WH012,ITM0041,2023-03-28,2023-04-18,2023-04-19,169,15,Aramex,TRK1543013,IN_TRANSIT,1261.98
SHP000666,SHPL000666,PO001228,SUP033,WH005,ITM0003,2022-09-29,2022-10-22,2022-10-09,104,5,BlueDart,TRK4056987,RETURNED,4962.3
SHP003233,SHPL003233,PO015278,SUP005,WH016,ITM0008,2023-06-22,2023-07-06,2023-06-23,130,8,Aramex,TRK7677301,DELAYED,879.99
SHP004960,SHPL004960,PO017053,SUP040,WH008,ITM0031,2022-10-31,2022-11-21,2022-11-11,95,5,FedEx,TRK6402798,LOST,4375.94
SHP000467,SHPL000467,PO018128,SUP049,WH003,ITM0083,2022-01-13,2022-01-19,2022-01-30,145,11,Aramex,TRK3480284,DELAYED,4573.82
SHP002270,SHPL002270,PO019560,SUP001,WH008,ITM0074,2022-11-16,2022-11-22,2022-12-15,8,0,Aramex,TRK5998748,DELIVERED,3170.31
SHP000635,SHPL000635,PO016388,SUP006,WH006,ITM0032,2024-07-10,2024-07-23,2024-08-02,150,2,Aramex,TRK3241092,IN_TRANSIT,3301.74
SHP001796,SHPL001796,PO014825,SUP023,WH011,ITM0125,2022-11-07,2022-12-01,2022-12-03,83,8,BlueDart,TRK7921075,DELAYED,2772.26
SHP004983,SHPL004983,PO010078,SUP030,WH015,ITM0140,2022-05-07,2022-05-12,2022-05-28,177,10,,TRK4459021,LOST,4414.41
SHP003051,SHPL003051,PO000866,SUP045,WH003,ITM0141,2022-10-22,2022-11-02,2022-10-24,18,0,FedEx,TRK4194703,RETURNED,3875.72
SHP001985,SHPL001985,PO009109,SUP010,WH001,ITM0001,2024-06-21,2024-06-25,2024-07-15,84,6,BlueDart,TRK3717271,LOST,646.38
SHP005000,SHPL005000,PO017377,SUP042,WH003,ITM0075,2024-04-30,2024-05-18,2024-05-30,92,8,FedEx,TRK3720944,DELIVERED,3794.86
SHP002406,SHPL002406,PO004740,SUP006,WH007,ITM0109,2024-07-23,2024-07-29,2024-07-31,INVALID,0,FedEx,TRK2971543,LOST,1203.04
