PO_ID,PO_LINE_ID,SUPPLIER_ID,ITEM_ID,CUSTOMER_ID,WAREHOUSE_ID,CURRENCY_CODE,ORDER_DATE,EXPECTED_DELIVERY_DATE,ACTUAL_DELIVERY_DATE,STATUS,QUANTITY_ORDERED,QUANTITY_RECEIVED,UNIT_PRICE_ORIG,UNIT_COST_ORIG,TOTAL_AMOUNT_ORIG,DISCOUNT_PCT,PAYMENT_STATUS,INVOICE_NUMBER,NOTES
PO014859,POL014859,SUP008,ITM0017,CUST0091,WH006,GBP,2022-02-09,2022-02-16,2022-02-27,DELIVERED,389,277,450.45,351.12,175225.05,14.04,OVERDUE,INV135087,Partial shipment
PO012654,POL012654,SUP020,ITM0015,CUST0087,WH007,CAD,2022-09-11,2022-09-25,2022-10-08,PARTIALLY_DELIVERED,15,15,4382.98,3157.87,65744.7,19.47,OVERDUE,INV246420,
PO012967,POL012967,SUP034,ITM0083,CUST0016,WH019,USD,2023-10-15,2023-12-05,,CANCELLED,268,105,1209.79,735.56,324223.72,1.89,UNPAID,INV999431,Urgent
PO003713,POL003713,SUP022,ITM0115,CUST0006,WH002,AUD,2023-02-11,2023-04-10,2023-04-16,PARTIALLY_DELIVERED,283,58,3148.23,1946.68,890949.09,6.59,PAID,INV982356,
PO013032,POL013032,SUP010,ITM0042,CUST0072,WH020,GBP,2023-04-03,2023-04-21,2023-04-21,APPROVED,179,89,3676.48,2148.01,658089.92,8.69,UNPAID,INV148699,Partial shipment
PO014181,POL014181,SUP049,ITM0013,CUST0084,WH006,GBP,2024-09-30,2024-10-12,2024-10-15,PARTIALLY_DELIVERED,150,95,4006.41,2105.82,600961.5,6.29,PARTIAL,INV269735,Partial shipment
PO013627,POL013627,SUP021,ITM0115,CUST0058,WH014,EUR,2024-03-12,2024-05-10,,PENDING,311,0,3178.77,2498.96,988597.47,5.04,OVERDUE,INV192576,Quality issue
PO015588,POL015588,SUP009,ITM0084,CUST0042,WH015,MXN,2023-03-27,2023-04-21,2023-04-16,PENDING,458,0,4124.57,2412.69,1889053.06,16.43,PARTIAL,INV140351,
PO007364,POL007364,SUP045,ITM0032,CUST0096,WH013,JPY,2023-03-03,2023-04-03,2023-04-03,PARTIALLY_DELIVERED,453,56,4607.59,3025.57,2087238.27,11.06,PAID,INV529953,
PO015257,POL015257,SUP049,ITM0020,CUST0004,WH016,GBP,2022-04-06,2022-05-15,2022-05-14,APPROVED,215,171,2700.59,1868.37,580626.85,6.69,PAID,INV371928,Quality issue
PO002097,POL002097,SUP046,ITM0125,CUST0074,WH020,MXN,2023-11-08,2023-12-28,2023-12-27,CANCELLED,474,76,1034.63,600.31,490414.62,17.92,PARTIAL,INV220489,
PO018934,POL018934,SUP013,ITM0096,CUST0005,WH006,MXN,2022-12-18,2023-02-04,,APPROVED,276,145,732.68,564.36,202219.68,7.19,PAID,INV960423,Urgent
PO008878,POL008878,SUP011,ITM0076,CUST0018,WH019,JPY,2024-09-06,2024-10-14,2024-10-25,CANCELLED,354,329,4606.82,2899.06,1630814.28,1.29,UNPAID,INV640817,Partial shipment
PO004024,POL004024,SUP017,ITM0076,CUST0003,WH002,CAD,2023-02-14,2023-04-14,2023-04-29,SHIPPED,243,84,3093.36,1913.18,751686.48,9.15,OVERDUE,INV733911,Quality issue
PO005012,POL005012,SUP039,ITM0047,CUST0085,WH005,MXN,2024-05-24,2024-07-18,2024-07-31,PENDING,397,0,2259.04,1197.19,896838.88,17.02,PAID,INV688693,Quality issue
PO015733,POL015733,SUP041,ITM0060,CUST0005,WH018,GBP,2022-09-10,2022-10-17,2022-10-25,PENDING,140,0,3437.62,2407.23,481266.8,11.81,UNPAID,INV604280,
PO016005,POL016005,SUP031,ITM0014,CUST0071,WH020,GBP,2023-03-17,2023-04-19,2023-04-18,APPROVED,24,1,4959.48,2529.21,119027.52,12.57,PARTIAL,INV735366,Quality issue
PO012871,POL012871,SUP010,ITM0032,CUST0066,WH016,AUD,2022-04-30,2022-05-27,2022-06-08,SHIPPED,140,82,2876.06,1491.09,402648.4,13.29,OVERDUE,INV841451,
PO005670,POL005670,SUP047,ITM0123,CUST0015,WH015,INR,2022-10-04,2022-10-14,2022-10-12,PENDING,41,0,4459.16,2979.28,182825.56,19.7,PAID,INV691397,Quality issue
PO013236,POL013236,SUP035,ITM0018,CUST0057,WH010,MXN,2024-12-13,2025-01-08,,SHIPPED,253,192,2698.18,1653.91,682639.54,18.19,UNPAID,INV757946,
PO006798,POL006798,SUP040,ITM0063,CUST0014,WH002,EUR,2024-08-17,2024-09-26,2024-10-04,SHIPPED,144,5,3422.96,2701.59,492906.24,3.08,UNPAID,INV906018,
PO018545,POL018545,SUP012,ITM0042,CUST0098,WH020,AUD,2023-03-11,2023-04-10,,APPROVED,274,210,1234.34,942.35,338209.16,17.16,PARTIAL,INV916566,Partial shipment
PO012483,POL012483,SUP028,ITM0123,CUST0076,WH020,USD,2024-04-28,2024-05-12,2024-05-12,PARTIALLY_DELIVERED,415,177,3376.87,2163.19,1401401.05,16.47,OVERDUE,INV232664,
PO016497,POL016497,SUP047,ITM0093,CUST0073,WH016,USD,2022-09-02,2022-09-25,2022-09-28,PARTIALLY_DELIVERED,484,324,4659.91,2457.41,2255396.44,18.75,UNPAID,INV410917,
PO002971,POL002971,SUP035,ITM0149,CUST0098,WH011,CAD,2022-04-23,2022-06-07,2022-06-16,PARTIALLY_DELIVERED,294,280,2074.68,1384.16,609955.92,7.66,OVERDUE,INV737432,
PO004832,POL004832,SUP039,ITM0084,CUST0053,WH019,AUD,2023-09-26,2023-10-22,,PARTIALLY_DELIVERED,159,38,1579.37,890.62,251119.83,18.89,PAID,INV207810,
PO000640_DUP,POL000640_DUP,SUP033,ITM0018,CUST0020,WH013,USD,2024-06-16,2024-08-06,2024-08-17,CANCELLED,342,169,3897.64,2800.84,1332992.88,13.21,OVERDUE,INV866980,
PO004868,POL004868,SUP009,ITM0092,CUST0014,WH013,MXN,2022-05-02,2022-05-24,2022-06-01,APPROVED,151,79,2083.79,1226.26,314652.29,15.96,OVERDUE,INV369390,
PO002649,POL002649,SUP015,ITM0114,CUST0031,WH009,USD,2023-10-09,2023-10-21,2023-10-17,PENDING,402,0,3103.04,1823.64,1247422.08,6.82,UNPAID,INV399842,Partial shipment
PO004676,POL004676,SUP022,ITM0150,CUST0028,WH002,USD,2024-08-03,2024-09-04,2024-09-10,CANCELLED,67,55,614.58,315.65,41176.86,13.76,PARTIAL,INV306540,Quality issue
PO013126,POL013126,SUP040,ITM0065,CUST0073,WH002,USD,2023-06-25,2023-07-01,2023-06-27,DELIVERED,182,110,1121.5,762.91,204113.0,6.3,PAID,INV526883,
PO006980,POL006980,SUP009,ITM0097,CUST0040,WH020,INR,2023-06-25,2023-07-16,2023-07-23,APPROVED,74,59,3900.71,2863.46,288652.54,17.11,PAID,INV996874,
PO017024,POL017024,SUP032,ITM0007,CUST0045,WH017,JPY,2023-03-29,2023-05-19,2023-05-19,CANCELLED,362,165,542.29,298.69,196308.98,14.42,UNPAID,INV887290,Quality issue
PO002073,POL002073,SUP028,ITM0114,CUST0013,WH009,CAD,2022-12-12,2022-12-30,2022-12-25,DELIVERED,328,276,4651.01,2367.97,1525531.28,6.8,UNPAID,INV788975,
PO010854,POL010854,SUP024,ITM0053,CUST0054,WH016,USD,2022-04-10,2022-04-20,2022-05-05,DELIVERED,428,164,337.85,264.96,144599.8,0.04,OVERDUE,INV569234,Partial shipment
PO012209,POL012209,SUP031,ITM0003,CUST0086,WH015,JPY,2024-07-21,2024-07-28,2024-08-04,CANCELLED,401,262,1810.81,1116.75,726134.81,18.28,PARTIAL,INV844731,
PO002091_DUP,POL002091_DUP,SUP038,ITM0026,CUST0050,WH011,MXN,2024-10-26,2024-12-10,2024-12-19,CANCELLED,411,259,346.43,247.93,142382.73,9.25,UNPAID,INV530105,
PO007004,POL007004,SUP021,ITM0048,CUST0087,WH008,INR,2023-08-28,2023-10-19,,DELIVERED,102,9,3745.13,2148.94,382003.26,12.13,UNPAID,INV210611,Quality issue
PO018359,POL018359,SUP029,ITM0010,CUST0029,WH004,AUD,2024-09-18,2024-11-05,2024-11-04,SHIPPED,199,60,4005.67,2753.16,797128.33,17.58,PAID,INV413744,Partial shipment
PO016555,POL016555,SUP022,ITM0147,CUST0056,WH007,INR,2022-06-12,2022-06-18,2022-06-29,SHIPPED,325,224,2031.38,1188.58,660198.5,6.94,PARTIAL,INV931133,Partial shipment
PO009079,POL009079,SUP015,ITM0010,CUST0065,WH017,JPY,2023-05-11,2023-06-03,2023-06-05,SHIPPED,383,111,1728.02,1323.52,661831.66,18.32,PARTIAL,INV215704,
PO010763,POL010763,SUP020,ITM0103,CUST0007,WH012,CAD,2023-05-06,2023-06-01,2023-06-04,SHIPPED,21,4,4661.21,3104.7,97885.41,15.86,UNPAID,INV588272,
PO005844,POL005844,SUP007,ITM0045,CUST0019,WH007,MXN,2023-02-10,2023-04-04,2023-04-16,DELIVERED,371,234,2081.03,1600.92,772062.13,4.52,UNPAID,INV265815,
PO016960,POL016960,SUP009,ITM0060,CUST0051,WH010,EUR,2023-12-06,2023-12-10,,SHIPPED,150,45,2239.06,1549.81,335859.0,16.87,PAID,INV902054,
PO010958,POL010958,SUP008,ITM0005,CUST0028,WH005,CAD,2024-04-02,2024-04-19,2024-04-21,CANCELLED,66,63,4677.52,2446.01,308716.32,1.37,UNPAID,INV875492,Partial shipment
PO005265,POL005265,SUP024,ITM0062,CUST0070,WH010,INR,2022-10-20,2022-12-02,,PENDING,443,0,940.97,733.02,416849.71,1.91,UNPAID,INV426903,
PO006066,POL006066,SUP032,ITM0134,CUST0028,WH004,INR,2024-09-20,2024-10-16,,PENDING,45,0,546.48,275.54,24591.6,3.43,UNPAID,INV243421,
PO007382,POL007382,SUP007,ITM0034,CUST0012,WH008,CAD,2022-06-14,2022-06-26,2022-07-08,CANCELLED,401,45,1153.67,624.97,462621.67,16.96,UNPAID,INV735771,Partial shipment
PO007904,POL007904,SUP050,ITM0027,CUST0003,WH002,CAD,2024-08-09,2024-10-01,2024-10-16,APPROVED,239,176,3162.75,1824.0,755897.25,0.26,UNPAID,INV663323,Quality issue
PO003312,POL003312,SUP033,ITM0087,CUST0071,WH014,CAD,2023-07-27,2023-08-31,2023-09-11,DELIVERED,208,116,3613.68,1939.51,751645.44,19.59,OVERDUE,INV652301,Quality issue
PO014755,POL014755,SUP019,ITM0100,CUST0081,WH018,MXN,2023-11-18,2024-01-04,,PARTIALLY_DELIVERED,254,190,3075.39,1899.8,781149.06,18.31,PAID,INV946742,Quality issue
PO017482,POL017482,SUP007,ITM0068,CUST0048,WH017,JPY,2023-02-03,2023-03-08,2023-03-21,PARTIALLY_DELIVERED,149,21,1721.42,869.08,256491.58,8.39,PAID,INV581765,Quality issue
PO011570,POL011570,SUP014,ITM0044,CUST0097,WH018,CAD,2022-03-11,2022-04-02,2022-04-09,CANCELLED,231,199,580.17,398.36,134019.27,5.25,PAID,INV964419,
PO006002,POL006002,SUP043,ITM0040,CUST0054,WH001,GBP,2023-03-21,2023-03-31,2023-04-06,SHIPPED,116,23,4898.88,2744.86,568270.08,18.18,PARTIAL,INV628105,Partial shipment
PO019061,POL019061,SUP004,ITM0022,CUST0085,WH008,CAD,2022-01-15,2022-02-27,2022-03-05,DELIVERED,248,108,1619.12,845.18,401541.76,6.49,UNPAID,INV471443,Partial shipment
PO007010,POL007010,SUP002,ITM0034,CUST0005,WH016,USD,2024-03-02,2024-04-02,2024-04-02,CANCELLED,192,98,3147.27,2131.64,604275.84,1.87,OVERDUE,INV205156,
PO013173,POL013173,SUP017,ITM0093,CUST0085,WH004,EUR,2024-10-27,2024-12-06,2024-12-19,APPROVED,393,283,645.03,455.1,253496.79,1.89,OVERDUE,INV657491,Partial shipment
PO007136,POL007136,SUP019,ITM0092,CUST0072,WH004,GBP,2022-10-11,2022-12-04,2022-12-04,CANCELLED,83,2,1300.09,668.39,107907.47,15.2,PARTIAL,INV892211,Quality issue
PO003869,POL003869,SUP012,ITM0039,CUST0068,WH010,GBP,2022-10-05,2022-11-09,2022-11-04,SHIPPED,196,127,4536.12,3338.68,889079.52,5.74,OVERDUE,INV646794,Urgent
PO016207,POL016207,SUP043,ITM0139,CUST0028,WH020,CAD,2024-12-07,2025-01-07,2025-01-18,SHIPPED,223,65,3555.39,2152.72,792851.97,4.21,OVERDUE,INV470506,
PO013307,POL013307,SUP006,ITM0058,CUST0014,WH001,EUR,2022-07-01,2022-07-10,2022-07-11,SHIPPED,18,11,609.67,351.8,10974.06,13.94,UNPAID,INV936632,Partial shipment
PO013463,POL013463,SUP017,ITM0115,CUST0044,WH018,JPY,2024-03-26,2024-04-05,,DELIVERED,235,68,424.71,239.98,99806.85,18.9,PARTIAL,INV811524,
PO014945,POL014945,SUP001,ITM0004,CUST0077,WH006,EUR,2023-08-03,2023-09-30,2023-09-26,PENDING,146,0,439.77,220.11,64206.42,11.64,OVERDUE,INV922244,Urgent
PO004227,POL004227,SUP005,ITM0120,CUST0088,WH010,EUR,2023-10-23,2023-12-17,2023-12-13,CANCELLED,480,411,2260.86,1465.12,1085212.8,10.93,PAID,INV729274,
PO007095,POL007095,SUP011,ITM0076,CUST0059,WH012,INR,2024-02-17,2024-02-24,2024-02-20,DELIVERED,186,75,209.51,120.37,38968.86,10.56,UNPAID,INV829285,
PO005041,POL005041,SUP033,ITM0122,CUST0042,WH012,MXN,2024-03-24,2024-04-11,,SHIPPED,161,61,2835.76,2175.44,456557.36,19.1,PARTIAL,INV748157,Partial shipment
PO014094,POL014094,SUP001,ITM0036,CUST0054,WH003,INR,2022-03-05,2022-04-10,2022-04-08,APPROVED,330,37,1127.12,610.98,371949.6,19.75,PARTIAL,INV457190,Urgent
PO011852,POL011852,SUP023,ITM0123,CUST0027,WH009,AUD,2023-03-18,2023-04-13,,CANCELLED,125,54,3242.83,1664.58,405353.75,11.27,PAID,INV241517,Quality issue
PO018806,POL018806,SUP039,ITM0139,CUST0021,WH004,INR,2022-01-11,2022-02-07,2022-02-16,PENDING,288,0,782.12,547.73,225250.56,13.62,PAID,INV704465,Partial shipment
PO015135,POL015135,SUP023,ITM0150,CUST0067,WH013,EUR,2023-04-30,2023-06-29,,CANCELLED,6,0,1432.39,786.51,8594.34,17.16,OVERDUE,INV683400,
PO011366,POL011366,SUP010,ITM0109,CUST0037,WH002,GBP,2023-08-04,2023-08-16,2023-08-20,PENDING,108,0,3671.0,2451.94,396468.0,0.93,PARTIAL,INV529035,Partial shipment
PO017718,POL017718,,ITM0146,CUST0099,WH011,INR,2023-07-20,2023-08-26,2023-09-01,SHIPPED,387,339,3561.99,2044.22,1378490.13,19.8,UNPAID,INV557275,
PO010412,POL010412,SUP022,ITM0130,CUST0044,WH014,USD,2023-11-20,2023-12-24,2023-12-26,PARTIALLY_DELIVERED,250,250,2580.94,1782.57,645235.0,10.55,PAID,INV731959,Partial shipment
PO001733,POL001733,SUP026,ITM0004,CUST0001,WH015,AUD,2023-06-08,2023-06-11,2023-06-13,SHIPPED,198,96,2058.59,1645.65,407600.82,19.25,UNPAID,INV269926,Quality issue
PO009453,POL009453,SUP026,ITM0126,CUST0038,WH009,EUR,2023-02-07,2023-02-24,2023-02-20,CANCELLED,55,9,1850.87,1109.87,101797.85,15.3,UNPAID,INV908718,
PO000259,POL000259,SUP002,ITM0150,CUST0031,WH016,INR,2022-08-12,2022-10-09,2022-10-06,SHIPPED,44,31,1891.75,1102.94,83237.0,13.46,PAID,INV109968,
PO016952,POL016952,SUP025,ITM0102,CUST0093,WH006,MXN,2023-12-04,2023-12-21,2024-01-05,DELIVERED,174,27,3888.42,2370.55,676585.08,5.3,OVERDUE,INV756497,
PO005732,POL005732,SUP042,ITM0065,CUST0021,WH001,EUR,2022-03-08,2022-04-10,2022-04-19,APPROVED,391,163,603.27,399.25,235878.57,16.13,PAID,INV288964,Urgent
PO012551,POL012551,SUP028,ITM0112,CUST0084,WH016,JPY,2024-06-27,2024-07-15,2024-07-29,DELIVERED,66,28,4871.27,2867.83,321503.82,14.93,OVERDUE,INV643991,
PO011050,POL011050,SUP015,ITM0058,CUST0079,WH003,EUR,2022-02-08,2022-04-05,2022-04-04,PARTIALLY_DELIVERED,293,163,2218.19,1695.73,649929.67,19.63,PARTIAL,INV854403,
PO018220,POL018220,SUP046,ITM0013,CUST0018,WH002,CAD,2024-02-15,2024-03-19,,CANCELLED,363,362,3937.75,2354.3,1429403.25,0.83,PAID,INV171166,Quality issue
PO002536,POL002536,SUP026,ITM0135,CUST0095,WH016,CAD,2022-01-15,2022-03-03,2022-02-26,CANCELLED,,322,979.61,647.94,466294.36,3.21,UNPAID,INV153599,
PO004149,POL004149,SUP028,ITM0149,CUST0036,WH011,CAD,2024-06-18,2024-07-16,,PENDING,84,0,1442.85,959.95,121199.4,4.81,PARTIAL,INV429938,Urgent
PO000652,POL000652,SUP045,ITM0082,CUST0075,WH008,MXN,2022-08-30,2022-09-11,,SHIPPED,65,61,750.89,391.99,48807.85,8.71,PAID,INV775609,
PO005072,POL005072,SUP045,ITM0118,CUST0095,WH008,USD,2023-01-08,2023-01-14,2023-01-25,APPROVED,469,290,3810.03,2528.08,1786904.07,10.65,PARTIAL,INV336487,Partial shipment
PO008217,POL008217,SUP042,ITM0086,CUST0050,WH002,MXN,2023-08-22,2023-09-15,,APPROVED,351,12,1636.02,822.72,574243.02,3.88,PAID,INV638269,Quality issue
PO006800,POL006800,SUP016,ITM0122,CUST0082,WH011,INR,2023-01-03,2023-01-24,2023-01-21,DELIVERED,471,210,1912.46,1082.01,900768.66,3.25,OVERDUE,INV781805,
PO001081,POL001081,SUP013,ITM0118,CUST0023,WH015,CAD,2023-02-14,2023-04-03,,PARTIALLY_DELIVERED,142,120,4500.14,2638.48,639019.88,13.17,OVERDUE,INV648781,Urgent
PO004362,POL004362,SUP014,ITM0149,CUST0084,WH019,CAD,2024-01-11,2024-02-14,2024-02-25,SHIPPED,223,15,1269.84,872.49,283174.32,12.4,PARTIAL,INV594352,
PO019697,POL019697,SUP011,ITM0130,CUST0089,WH017,MXN,2022-01-07,2022-02-06,2022-02-09,PARTIALLY_DELIVERED,306,256,4681.62,3387.91,1432575.72,15.58,PAID,INV566785,Partial shipment
PO004991,POL004991,SUP022,ITM0076,CUST0034,WH017,USD,2022-12-09,2023-01-30,,CANCELLED,281,222,3569.94,2121.69,1003153.14,4.72,OVERDUE,INV166108,Quality issue
PO013741,POL013741,SUP002,ITM0036,CUST0081,WH012,AUD,2023-10-09,2023-10-26,2023-10-30,CANCELLED,70,52,471.21,375.64,32984.7,12.38,UNPAID,INV147981,Quality issue
PO016000,POL016000,SUP005,ITM0150,CUST0027,WH017,EUR,2024-11-21,2024-12-04,2024-12-08,SHIPPED,356,62,2221.83,1353.28,790971.48,4.79,UNPAID,INV981968,Partial shipment
PO009007,POL009007,SUP038,ITM0091,CUST0013,WH009,JPY,2024-07-24,2024-09-07,2024-09-07,CANCELLED,23,0,176.8,98.87,4066.4,9.97,OVERDUE,INV868225,Quality issue
PO016431,POL016431,SUP014,ITM0020,CUST0020,WH012,JPY,2022-03-11,2022-03-14,,CANCELLED,434,316,3802.22,2637.76,1650163.48,13.27,UNPAID,INV765732,
PO014726,POL014726,SUP037,ITM0050,CUST0024,WH014,GBP,2024-07-15,2024-08-03,2024-08-15,PENDING,271,0,849.8,605.21,230295.8,6.49,PARTIAL,INV796465,
PO016447,POL016447,SUP025,ITM0036,CUST0031,WH014,CAD,2022-11-02,2022-11-11,2022-11-13,APPROVED,415,19,4244.59,2793.91,1761504.85,13.22,PARTIAL,INV770629,
PO003051,POL003051,SUP044,ITM0011,CUST0075,WH006,EUR,2023-09-08,2023-10-05,2023-10-07,APPROVED,73,58,3640.72,2567.78,265772.56,6.11,UNPAID,INV818774,Quality issue
PO005842,POL005842,SUP017,ITM0149,CUST0036,WH004,INR,2023-08-07,2023-10-06,2023-10-03,CANCELLED,123,121,2316.72,1392.13,284956.56,11.86,UNPAID,INV964758,Quality issue
PO015986,POL015986,SUP016,ITM0129,CUST0057,WH008,MXN,2024-03-08,2024-03-18,2024-03-22,DELIVERED,77,36,3269.54,2047.26,251754.58,0.52,PAID,INV845266,Partial shipment
PO009716,POL009716,SUP024,ITM0079,CUST0074,WH015,GBP,2023-03-02,2023-03-20,2023-04-02,CANCELLED,464,269,270.66,167.79,125586.24,8.54,PARTIAL,INV810780,Urgent
PO018078,POL018078,SUP050,ITM0112,CUST0084,WH016,GBP,2024-04-11,2024-04-30,2024-04-28,CANCELLED,318,157,2988.17,1975.26,950238.06,9.04,OVERDUE,INV719222,
PO005030,POL005030,SUP036,ITM0134,CUST0057,WH019,INR,2022-01-17,2022-02-06,2022-02-19,APPROVED,34,28,797.98,489.36,27131.32,1.03,UNPAID,INV250327,Partial shipment
PO012910,POL012910,SUP040,ITM0117,CUST0074,WH006,JPY,2023-12-06,2023-12-18,2023-12-15,DELIVERED,65,11,2434.5,1397.35,158242.5,8.45,OVERDUE,INV667736,
PO011361,POL011361,SUP032,ITM0025,CUST0049,WH008,MXN,2023-10-15,2023-11-25,2023-11-22,DELIVERED,240,65,132.03,103.29,31687.2,12.02,PAID,INV210345,Partial shipment
PO018550,POL018550,SUP024,ITM0094,CUST0092,WH003,EUR,2024-09-06,2024-11-05,2024-11-05,SHIPPED,358,262,1277.72,743.79,457423.76,13.87,OVERDUE,INV442805,Partial shipment
PO010267,POL010267,SUP036,ITM0002,CUST0074,WH020,GBP,2023-11-05,2023-11-14,,DELIVERED,37,12,1395.12,957.27,51619.44,15.09,UNPAID,INV674628,Urgent
PO011944,POL011944,SUP013,ITM0056,CUST0052,WH011,INR,2024-04-17,2024-06-06,2024-06-09,PENDING,225,0,1058.65,547.88,238196.25,9.23,PAID,INV579639,
PO012439,POL012439,SUP010,ITM0094,CUST0056,WH001,MXN,2024-02-22,2024-02-25,2024-03-11,DELIVERED,392,2,244.78,159.77,95953.76,13.72,OVERDUE,INV480322,Urgent
PO010434,POL010434,SUP021,ITM0145,CUST0018,WH005,MXN,2024-12-14,2025-01-21,2025-01-27,DELIVERED,128,22,1256.29,764.58,160805.12,18.43,PARTIAL,INV209943,
PO008344,POL008344,SUP003,ITM0127,CUST0093,WH004,GBP,2022-07-21,2022-09-06,2022-09-01,PARTIALLY_DELIVERED,331,92,2648.01,2019.91,876491.31,1.77,OVERDUE,INV943697,
PO002780,POL002780,SUP028,ITM0071,CUST0015,WH007,USD,2024-06-25,2024-08-20,2024-08-27,PARTIALLY_DELIVERED,440,389,3410.41,1800.02,1500580.4,7.3,PAID,INV280182,Quality issue
PO009490,POL009490,SUP049,ITM0110,CUST0023,WH014,USD,2024-12-25,2025-02-09,2025-02-06,CANCELLED,138,28,4763.48,2589.88,657360.24,12.74,PAID,INV184012,Quality issue
PO007451,POL007451,SUP005,ITM0050,CUST0040,WH002,AUD,2024-12-01,2025-01-07,2025-01-15,APPROVED,197,66,732.58,528.33,144318.26,7.11,PARTIAL,INV465648,Urgent
PO008634,POL008634,SUP050,ITM0036,CUST0079,WH011,EUR,2022-04-19,2022-05-07,2022-05-22,DELIVERED,52,25,4379.17,2599.95,227716.84,6.33,PARTIAL,INV897037,
PO015713,POL015713,SUP048,ITM0056,CUST0065,WH014,CAD,2024-10-23,2024-12-17,2024-12-26,CANCELLED,159,22,2254.32,1657.77,358436.88,1.18,UNPAID,INV787877,
PO001015,POL001015,SUP001,ITM0039,CUST0051,WH005,JPY,2022-07-07,2022-08-23,2022-08-22,SHIPPED,263,17,2236.46,1737.13,588188.98,10.62,PAID,INV621017,Urgent
PO019165,POL019165,SUP043,ITM0149,CUST0086,WH005,MXN,2023-11-10,2023-12-15,2023-12-11,CANCELLED,84,1,486.46,281.27,40862.64,6.76,PARTIAL,INV841730,
PO000968,POL000968,SUP035,ITM0045,CUST0072,WH003,GBP,2023-05-06,2023-06-30,2023-07-14,CANCELLED,219,90,4682.01,3061.54,1025360.19,15.89,OVERDUE,INV669696,Partial shipment
PO010769,POL010769,SUP015,ITM0086,CUST0070,WH010,INR,2023-07-19,2023-07-23,2023-07-24,DELIVERED,303,271,492.58,287.41,149251.74,8.58,PARTIAL,INV531676,
PO016357,POL016357,SUP004,ITM0131,CUST0090,WH003,JPY,2024-01-30,2024-02-06,2024-02-01,CANCELLED,97,86,2709.33,1554.87,262805.01,6.41,PAID,INV196605,
PO016214,POL016214,SUP021,ITM0105,CUST0039,WH019,INR,2022-05-19,2022-05-29,,DELIVERED,60,33,676.68,408.35,40600.8,15.35,OVERDUE,INV502712,
PO009897,POL009897,SUP021,ITM0023,CUST0033,WH001,EUR,2022-10-27,2022-12-07,2022-12-03,PENDING,354,0,1842.11,1191.9,652106.94,19.44,PARTIAL,INV946077,Quality issue
PO018607,POL018607,SUP047,ITM0071,CUST0020,WH017,MXN,2024-01-29,2024-02-19,2024-02-21,PENDING,171,0,4003.6,3105.82,684615.6,13.78,PARTIAL,INV395661,
PO014756,POL014756,SUP043,ITM0147,CUST0037,WH015,GBP,2022-10-09,2022-11-20,2022-12-01,DELIVERED,64,61,3144.0,2241.67,201216.0,4.58,OVERDUE,INV818655,Quality issue
PO009306,POL009306,SUP001,ITM0070,CUST0046,WH005,GBP,2024-11-06,2024-12-08,2024-12-16,APPROVED,325,85,2347.21,1616.85,762843.25,1.28,PARTIAL,INV921345,
PO000994,POL000994,SUP048,ITM0100,CUST0033,WH019,USD,2022-10-23,2022-12-13,2022-12-22,APPROVED,301,208,3652.3,2437.57,1099342.3,4.09,UNPAID,INV491322,
PO006157,POL006157,SUP011,ITM0033,CUST0049,WH017,MXN,2024-01-18,2024-03-05,,PENDING,338,0,2719.08,2153.73,919049.04,13.03,PARTIAL,INV159477,
PO013522,POL013522,SUP020,ITM0124,CUST0049,WH015,INR,2023-05-19,2023-07-02,2023-07-07,APPROVED,97,63,1562.66,1003.16,151578.02,0.37,PARTIAL,INV990834,
PO013819,POL013819,SUP027,ITM0010,CUST0015,WH014,CAD,2022-06-10,2022-07-03,2022-07-01,PENDING,318,0,2290.71,1487.42,728445.78,16.75,UNPAID,INV377855,
PO013199,POL013199,SUP043,ITM0079,CUST0061,WH018,JPY,2024-10-14,2024-11-17,2024-11-30,CANCELLED,405,365,2818.46,1921.81,1141476.3,8.41,UNPAID,INV385254,Quality issue
PO014775,POL014775,SUP044,ITM0008,CUST0099,WH017,CAD,2024-12-31,2025-01-10,2025-01-24,SHIPPED,249,225,4061.72,2850.45,1011368.28,5.87,OVERDUE,INV283819,Quality issue
PO011925,POL011925,SUP013,ITM0150,CUST0018,WH003,JPY,2024-01-11,2024-03-09,2024-03-07,PARTIALLY_DELIVERED,247,220,728.51,439.39,179941.97,5.54,OVERDUE,INV152370,
PO012955,POL012955,SUP002,ITM0110,CUST0017,WH001,CAD,2023-12-11,2024-01-05,2024-01-04,PARTIALLY_DELIVERED,299,221,4580.39,3135.65,1369536.61,12.33,OVERDUE,INV451012,Partial shipment
PO001582,POL001582,SUP037,ITM0114,CUST0048,WH011,USD,2022-10-19,2022-11-18,2022-12-01,PENDING,95,0,4735.0,2628.53,449825.0,13.53,OVERDUE,INV209244,Partial shipment
PO016178,POL016178,SUP002,ITM0001,CUST0092,WH001,AUD,2024-02-08,2024-02-18,,DELIVERED,141,0,4051.44,3094.08,571253.04,0.07,PAID,INV958317,Urgent
PO002604,POL002604,SUP040,ITM0039,CUST0046,WH009,EUR,2023-01-14,2023-02-19,2023-02-23,SHIPPED,172,162,3551.34,2695.71,610830.48,3.83,PARTIAL,INV960700,
PO015912,POL015912,SUP003,ITM0149,CUST0084,WH020,USD,2022-09-05,2022-09-11,2022-09-23,DELIVERED,430,83,4650.57,3478.11,1999745.1,1.48,PAID,INV674453,
